run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754911920000,1754915820000,Long,120410.4,119709.0,0.008,-5.611199999999953,-0.5611199999999953,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754915820000,1754928480000,Short,119837.0,120777.1,0.008,-7.520800000000047,-0.7520800000000046,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754928540000,1754932500000,Short,120686.3,119790.3,0.008,7.168,0.7168,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754932620000,1754941920000,Long,119649.1,118791.7,0.008,-6.85920000000007,-0.685920000000007,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1754941980000,1755005400000,Long,118676.2,119294.4,0.008,4.945599999999977,0.4945599999999977,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755005400000,1755012840000,Short,119126.2,119913.9,0.008,-6.3015999999999766,-0.6301599999999976,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755012900000,1755064260000,Short,119862.0,118879.4,0.008,7.860800000000046,0.7860800000000047,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755064380000,1755071700000,Long,118965.8,119503.0,0.008,4.297599999999977,0.4297599999999977,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755071760000,1755075600000,Short,119491.3,120058.3,0.008,-4.5360000000000005,-0.4536,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755075720000,1755082920000,Short,120055.5,120533.6,0.008,-3.824800000000047,-0.3824800000000047,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755082980000,1755092940000,Short,120528.0,121045.9,0.008,-4.143199999999953,-0.4143199999999953,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755092940000,1755093060000,Long,120880.5,121483.5,0.008,4.824,0.4824,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755093120000,1755094200000,Short,121456.4,122196.6,0.008,-5.921600000000093,-0.5921600000000092,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755094200000,1755096480000,Short,122072.5,121189.3,0.008,7.065599999999977,0.7065599999999976,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755096480000,1755112980000,Short,121217.4,122451.1,0.008,-9.869600000000093,-0.9869600000000092,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755113040000,1755124860000,Short,122456.6,123253.4,0.008,-6.374399999999907,-0.6374399999999907,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755124920000,1755131460000,Short,123571.9,124344.4,0.008,-6.18,-0.618,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755131460000,1755137880000,Short,124229.9,123295.2,0.008,7.477599999999977,0.7477599999999976,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755137940000,1755150600000,Long,123351.3,122331.2,0.008,-8.160800000000046,-0.8160800000000046,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755150660000,1755152100000,Long,122291.1,121684.3,0.008,-4.854400000000023,-0.4854400000000023,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755152160000,1755168720000,Long,121689.3,120965.0,0.008,-5.7944000000000235,-0.5794400000000023,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755168780000,1755174600000,Long,121002.8,120372.1,0.008,-5.045599999999977,-0.5045599999999978,stop
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755174600000,1755174660000,Short,121108.9,120389.3,0.008,5.75679999999993,0.575679999999993,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755174660000,1755174840000,Short,120327.6,119608.0,0.008,5.756800000000046,0.5756800000000046,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755174840000,1755174900000,Short,119812.3,119092.7,0.008,5.756800000000046,0.5756800000000046,target
20260628T023515Z-p65887-tpe,2,BTCUSDT,1755174900000,1755188100000,Long,118660.4,117481.6,0.008,-9.430399999999906,-0.9430399999999908,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755230160000,1755234840000,Long,0.22943,0.22746,4358.0,-8.585259999999998,-0.8585259999999997,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755234840000,1755236760000,Short,0.22761,0.22962,4393.0,-8.82992999999993,-0.882992999999993,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755236760000,1755261000000,Long,0.22942,0.22738,4358.0,-8.890320000000061,-0.889032000000006,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755261000000,1755261060000,Short,0.22832,0.23048,4379.0,-9.45863999999998,-0.945863999999998,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755221820000,1755265020000,Long,4593.3,4584.02,0.217,-2.013759999999945,-0.2013759999999944,time
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755261060000,1755265260000,Short,0.23197,0.22713,4310.0,20.86040000000005,2.086040000000005,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755265020000,1755269220000,Short,4592.82,4499.11,0.217,20.33507000000001,2.0335070000000006,target
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755265260000,1755272520000,Short,0.22746,0.22216,4396.0,23.298799999999996,2.3298799999999997,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755269220000,1755272940000,Short,4514.9,4400.95,0.221,25.18294999999996,2.5182949999999957,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755272940000,1755273240000,Short,4405.91,4443.91,0.226,-8.588000000000001,-0.8588,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755272520000,1755291420000,Short,0.22287,0.22549,4486.0,-11.753319999999926,-1.1753319999999927,stop
