coin,tf,family,name,params,is_sh,oos_sh,oos_ret,n_trades
ATOMUSDT,1h,ichimoku,combo,"{""tenkan"": 9, ""kijun"": 26, ""senkou"": 52, ""disp"": 26}",-3.995733710776963,-3.134789408508515,-0.5434379276550789,174.0
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 10, ""slow"": 50}",0.4237054548968148,0.18840939731244755,-0.2989010381205157,11.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 10, ""slow"": 100}",0.5909862541014369,0.45557130964564096,0.02346735165987357,7.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 10, ""slow"": 200}",0.00042310632814528647,0.2761742548327846,-0.2064643346595365,5.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 20, ""slow"": 50}",0.5200090167720613,0.381692002045428,-0.07732572812245586,9.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 20, ""slow"": 100}",0.49747788698638296,0.5137167317063147,0.1122955375140835,3.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 20, ""slow"": 200}",-0.08816892193110615,0.09714864296568909,-0.38572962390725163,5.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 50, ""slow"": 100}",0.1867909861410866,0.07170764708896343,-0.40719329489065537,3.5
AVAXUSDT,1d,trend,ema_cross,"{""fast"": 50, ""slow"": 200}",-0.3935957618910533,0.048337737756498515,-0.4270239767810059,3.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 20, ""thr"": 0.0}",0.5549193877181969,-0.7107355916631733,-0.8019939819270596,87.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 20, ""thr"": 0.001}",0.6888385810906207,-0.6758793724236426,-0.7766959830530641,93.0
AVAXUSDT,1d,trend,ema_slope,"{""span"": 20, ""thr"": 0.005}",0.8422826531695983,-0.07924762256739339,-0.40062573437565496,56.0
AVAXUSDT,1d,trend,ema_slope,"{""span"": 50, ""thr"": 0.0}",0.568199729212363,0.4768993341228625,0.07185274402687436,37.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 50, ""thr"": 0.001}",0.4993799291680402,-0.18789276767752555,-0.5352348396977462,46.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 50, ""thr"": 0.005}",0.160935046955518,-0.07879093116890712,-0.337206218307637,28.0
AVAXUSDT,1d,trend,ema_slope,"{""span"": 100, ""thr"": 0.0}",0.08186530813442869,0.249111816588027,-0.23571366556800788,21.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 100, ""thr"": 0.001}",0.37119998173411467,0.0421273571535157,-0.39479849817822443,21.5
AVAXUSDT,1d,trend,ema_slope,"{""span"": 100, ""thr"": 0.005}",-0.10993055544023193,-0.5497988539495003,-0.5192548269247563,21.0
AVAXUSDT,1d,trend,price_ema,"{""span"": 20, ""thr"": 0.0}",0.5549193877181969,-0.7107355916631733,-0.8019939819270596,87.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 20, ""thr"": 0.02}",0.7868338954143683,-0.43481768338013554,-0.6713087060915582,81.0
AVAXUSDT,1d,trend,price_ema,"{""span"": 20, ""thr"": 0.05}",0.8264255425403578,-0.21174952188842278,-0.46204449659950475,54.0
AVAXUSDT,1d,trend,price_ema,"{""span"": 50, ""thr"": 0.0}",0.568199729212363,0.4768993341228625,0.07185274402687436,37.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 50, ""thr"": 0.02}",0.4731409869496481,-0.3784795507536065,-0.645162583141304,47.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 50, ""thr"": 0.05}",0.5805101392957247,0.003690876804734919,-0.37251989835498567,40.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 100, ""thr"": 0.0}",0.08186530813442869,0.249111816588027,-0.23571366556800788,21.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 100, ""thr"": 0.02}",0.3064489607150947,0.12471472380042806,-0.3428959160856677,25.5
AVAXUSDT,1d,trend,price_ema,"{""span"": 100, ""thr"": 0.05}",0.37119998173411467,0.030314510530698145,-0.4043305013512888,22.5
AVAXUSDT,1d,trend,donchian,"{""lb"": 10}",0.329049925009394,-0.9551776300250557,-0.6629234231657095,98.0
AVAXUSDT,1d,trend,donchian,"{""lb"": 20}",0.18407681651661104,-0.31766449038756234,-0.33454056144141564,64.0
AVAXUSDT,1d,trend,donchian,"{""lb"": 55}",-0.2745727525059492,-0.5558251264949656,-0.4027115659588505,41.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.0}",0.5892621457140325,-1.101593620567595,-0.8864176405592396,133.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.02}",0.7155405626730437,-0.6856063831443197,-0.759297229795117,125.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.05}",0.7191013749052029,-1.3411772270206141,-0.8611016988486497,113.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.0}",0.9300906180866853,-0.260524931036584,-0.6243787200490478,87.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.02}",0.8674630946376948,-0.8325681103203815,-0.8052147681637698,89.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.05}",0.520878190083725,-0.6977313204946327,-0.7158176818065739,82.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.0}",0.7456624955572969,-0.08412852840169,-0.5161453015515585,74.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.02}",0.5411300868012393,0.05715792527501004,-0.38694840474409686,61.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.05}",0.5785922258907487,0.19869967768164573,-0.21497332192281293,54.0
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.0}",0.5538940718492207,0.07919737807831415,-0.3990468181110084,29.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.02}",0.6402649367594482,0.06359491067017783,-0.39677649576737206,27.5
AVAXUSDT,1d,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.05}",0.5017060120046867,0.10046348919785854,-0.3486696679676965,32.5
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 65, ""os_"": 20}",-1.072436131309318,-0.10030936126172743,-0.16716880283383406,22.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 65, ""os_"": 30}",-0.9748200576719741,-0.4992489166894148,-0.44360820607997165,37.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 65, ""os_"": 35}",-1.067825719255224,-0.14473562486620298,-0.3151747681876631,50.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 70, ""os_"": 20}",-0.7693402867911827,-0.12898807858832845,-0.16076085627550984,21.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 70, ""os_"": 30}",-0.6715046178109585,-0.5409158867664846,-0.4393272318644751,36.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 70, ""os_"": 35}",-0.7962078850881583,-0.16360692979577124,-0.30990560499807773,49.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 80, ""os_"": 20}",-0.8378983648494003,0.4856575472906469,0.15932544715682395,11.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 80, ""os_"": 30}",-0.6624068461565844,-0.2082309376621688,-0.2254863080591043,26.0
AVAXUSDT,1d,meanrev,rsi,"{""ob"": 80, ""os_"": 35}",-0.7925878422841534,0.17167487254596708,-0.0467031965221778,39.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 20, ""z"": 1.5}",-1.261548711445844,-0.4611141717102228,-0.43773478841303837,45.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 20, ""z"": 2.0}",-0.6972599746717107,0.37822657193310744,0.10224209929957362,30.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 20, ""z"": 2.5}",-0.5788408955958119,-0.17557674041868207,-0.04760844420132937,13.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 50, ""z"": 1.5}",-1.0405967405460215,-0.4435088595108303,-0.4151979467821234,32.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 50, ""z"": 2.0}",-0.56897822218943,-0.7060747434371327,-0.3202688997147102,13.0
AVAXUSDT,1d,meanrev,zscore,"{""lb"": 50, ""z"": 2.5}",0.06563536676865903,-0.42009502634736795,-0.15508831999916217,10.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 20, ""mult"": 1.5}",-1.261548711445844,-0.4611141717102228,-0.43773478841303837,45.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 20, ""mult"": 2.0}",-0.6972599746717107,0.37822657193310744,0.10224209929957362,30.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 20, ""mult"": 2.5}",-0.5788408955958119,-0.17557674041868207,-0.04760844420132937,13.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 50, ""mult"": 1.5}",-1.0405967405460215,-0.4435088595108303,-0.4151979467821234,32.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 50, ""mult"": 2.0}",-0.56897822218943,-0.7060747434371327,-0.3202688997147102,13.0
AVAXUSDT,1d,meanrev,bb,"{""span"": 50, ""mult"": 2.5}",0.06563536676865903,-0.42009502634736795,-0.15508831999916217,10.0
AVAXUSDT,1d,carry,funding,"{""thr"": 5e-05}",-1.531504003489203,-0.8637632564686022,-0.767672060570405,192.5
AVAXUSDT,1d,carry,funding,"{""thr"": 0.0001}",-0.5478590483616047,-1.573460600234885,-0.611951301433079,66.5
AVAXUSDT,1d,carry,funding,"{""thr"": 0.0002}",-0.2892070665538785,-0.5006455857305248,-0.2157479850023426,25.0
AVAXUSDT,1d,carry,funding,"{""thr"": 0.0005}",0.1751200108938289,-0.8149419033457075,-0.07478141844413544,3.0
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 100, ""hi"": 0.8}",-0.9096514820095994,-0.9377989570687175,-0.606157802328083,92.5
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 100, ""hi"": 0.9}",-1.2512131527115218,-1.3017818095012825,-0.5176113326816707,50.5
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 100, ""hi"": 0.95}",-0.8547214312160897,-1.119392247641718,-0.4366978973400135,36.0
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 500, ""hi"": 0.8}",-0.8449883044914778,-1.0764914299102992,-0.611387238138241,85.5
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 500, ""hi"": 0.9}",-1.196068053989911,-0.9072736112709883,-0.35908943057080944,53.0
AVAXUSDT,1d,carry,funding_pct,"{""lb"": 500, ""hi"": 0.95}",-1.0474856268121875,-0.6941633108534918,-0.18769584012826135,30.0
AVAXUSDT,1d,carry,funding_mom,"{""lb"": 24}",-1.4399727687857586,-1.6054383925137814,-0.9298467848344004,213.5
AVAXUSDT,1d,carry,funding_mom,"{""lb"": 100}",-2.0746693357896477,-0.7626070556253974,-0.7983465232609823,193.5
AVAXUSDT,1d,carry,funding_mom,"{""lb"": 500}",-1.012822888947894,0.23758255037526094,-0.22268253653907988,138.5
AVAXUSDT,1d,carry,funding_price_div,"{""lb"": 24}",-0.7853231276760136,-1.9972072420989178,-0.844918350570221,126.0
AVAXUSDT,1d,carry,funding_price_div,"{""lb"": 100}",-1.8663116554003905,-0.4462338135978837,-0.3971666189686577,93.0
AVAXUSDT,1d,carry,funding_price_div,"{""lb"": 500}",-1.01006829186054,0.31439538785626164,0.07495560204001483,54.0
AVAXUSDT,1d,ichimoku,cloud,"{""tenkan"": 9, ""kijun"": 26, ""senkou"": 52, ""disp"": 26}",0.6210511179590907,-0.3521414769487337,-0.6387930234929077,34.5
AVAXUSDT,1d,ichimoku,cloud_fast,"{""tenkan"": 7, ""kijun"": 14, ""senkou"": 28, ""disp"": 14}",0.904908166102588,-0.06113395282356724,-0.4592753084486173,48.0
AVAXUSDT,1d,ichimoku,cloud_slow,"{""tenkan"": 12, ""kijun"": 24, ""senkou"": 52, ""disp"": 24}",0.6773064291871294,-0.1385344086610437,-0.5206440634268973,31.5
AVAXUSDT,1d,ichimoku,tk,"{""tenkan"": 9, ""kijun"": 26}",0.5175171135379217,0.09598061837876319,-0.3736031478236794,32.5
AVAXUSDT,1d,ichimoku,combo,"{""tenkan"": 9, ""kijun"": 26, ""senkou"": 52, ""disp"": 26}",0.33420501351228615,-0.2023012216682024,-0.48198011786150985,36.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 10, ""slow"": 50}",-0.06787490632394269,-4.528773275312309,-0.7441033350336594,41.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 10, ""slow"": 100}",0.7817556197202168,-2.782212512134291,-0.5827631722065186,30.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 10, ""slow"": 200}",1.434031284748241,-0.7373083659430208,-0.2579533031713992,12.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 20, ""slow"": 50}",0.3803839371015806,-2.7341957794628353,-0.5770997232746775,26.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 20, ""slow"": 100}",1.0833076483720814,-1.0330103354399678,-0.3169890605561363,16.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 20, ""slow"": 200}",1.6552039412700512,-0.2975020965568705,-0.15968720287263705,8.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 50, ""slow"": 100}",1.2787510235887956,-1.9813352669346718,-0.4777014185197923,12.5
AVAXUSDT,4h,trend,ema_cross,"{""fast"": 50, ""slow"": 200}",1.7293615541755787,-0.5492279696877608,-0.21723005026707287,6.5
AVAXUSDT,4h,trend,ema_slope,"{""span"": 20, ""thr"": 0.0}",-0.7466025836090692,-4.868002136775482,-0.7680717112137263,143.5
AVAXUSDT,4h,trend,ema_slope,"{""span"": 20, ""thr"": 0.001}",-0.7369140071468994,-4.556990787727655,-0.690085464385459,127.0
AVAXUSDT,4h,trend,ema_slope,"{""span"": 20, ""thr"": 0.005}",-0.923005022134401,-1.8339408149569434,-0.17077275816575577,24.0
AVAXUSDT,4h,trend,ema_slope,"{""span"": 50, ""thr"": 0.0}",-0.5202416010637692,-5.263584645905645,-0.7922728202915152,109.5
AVAXUSDT,4h,trend,ema_slope,"{""span"": 50, ""thr"": 0.001}",0.3008929559057812,-5.138780158457655,-0.6641146378402605,82.0
AVAXUSDT,4h,trend,ema_slope,"{""span"": 50, ""thr"": 0.005}",-2.843777432065438,1.1197100364119414,0.06108082351428901,1.0
AVAXUSDT,4h,trend,ema_slope,"{""span"": 100, ""thr"": 0.0}",0.618456546700339,-4.732015408551453,-0.7592742880890526,85.5
AVAXUSDT,4h,trend,ema_slope,"{""span"": 100, ""thr"": 0.001}",0.9917356319916866,-4.229942234772444,-0.5322984724009847,41.0
AVAXUSDT,4h,trend,ema_slope,"{""span"": 100, ""thr"": 0.005}",-1.8857916331412998,0.0,0.0,0.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 20, ""thr"": 0.0}",-0.7466025836090692,-4.868002136775482,-0.7680717112137263,143.5
AVAXUSDT,4h,trend,price_ema,"{""span"": 20, ""thr"": 0.02}",-1.501310956180055,-4.797547826031815,-0.6187723229061349,100.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 20, ""thr"": 0.05}",-1.2862557804122665,-1.404753260925526,-0.1326260168813569,21.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 50, ""thr"": 0.0}",-0.5202416010637692,-5.263584645905645,-0.7922728202915152,109.5
AVAXUSDT,4h,trend,price_ema,"{""span"": 50, ""thr"": 0.02}",0.010055719506570665,-3.966308247930525,-0.5980879918389143,77.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 50, ""thr"": 0.05}",0.3893983161887061,-3.040999816212605,-0.3435788657989447,36.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 100, ""thr"": 0.0}",0.618456546700339,-4.732015408551453,-0.7592742880890526,85.5
AVAXUSDT,4h,trend,price_ema,"{""span"": 100, ""thr"": 0.02}",0.6350689342613123,-3.4760869837860664,-0.5968208297617061,62.0
AVAXUSDT,4h,trend,price_ema,"{""span"": 100, ""thr"": 0.05}",0.9917356319916866,-4.142019231872567,-0.5245765636843431,41.0
AVAXUSDT,4h,trend,donchian,"{""lb"": 10}",-2.0872367844197637,-5.469097484639829,-0.6208410303107135,171.0
AVAXUSDT,4h,trend,donchian,"{""lb"": 20}",-1.763144904968003,-6.434463129486856,-0.5975933212234004,115.0
AVAXUSDT,4h,trend,donchian,"{""lb"": 55}",-0.6542597271511184,-4.843110704500693,-0.39617764886625906,60.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.0}",-2.5586965548586624,-4.215262573636441,-0.7207024551339696,209.5
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.02}",-2.9105437656329425,-3.407654359857787,-0.4987244808234691,141.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.05}",-2.2895035495653477,-2.4310370320062233,-0.2452143910205168,41.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.0}",-1.0829868320104854,-5.150922994921637,-0.7850512202900258,163.5
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.02}",-0.9879994447583641,-5.338024113808679,-0.7104427476354573,134.5
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.05}",-0.3358613206477659,-3.4985119307416075,-0.41171607798876286,57.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.0}",-1.433650071640651,-6.16788473929245,-0.8384345150942145,121.5
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.02}",-0.9189871632022547,-5.643549676968316,-0.7483718544492965,108.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.05}",-0.8107748173763332,-3.930003319774197,-0.4680651863113515,61.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.0}",0.4336650984808559,-3.7549270316532644,-0.6842192851760336,79.5
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.02}",0.5044622470211662,-3.2539987276673745,-0.5927852674203689,74.0
AVAXUSDT,4h,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.05}",0.23408640336407036,-3.14157181614022,-0.49659322378594617,55.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 65, ""os_"": 20}",-0.6029253634029497,0.375488970213791,0.028716374835800584,57.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 65, ""os_"": 30}",-0.8911965082226762,-0.7618650809522811,-0.13885415132523704,70.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 65, ""os_"": 35}",-1.1825490090421253,-0.8471590700143845,-0.1687782599185127,75.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 70, ""os_"": 20}",0.1388634301405502,-0.7496958744876391,-0.07677880468942533,43.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 70, ""os_"": 30}",-0.41462043444930846,-1.6599263101961528,-0.22716492203484928,56.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 70, ""os_"": 35}",-0.7580358660091,-1.6344387810182046,-0.2540203041206053,61.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 80, ""os_"": 20}",0.4053654572388569,-0.8790019873865913,-0.05567286481623379,17.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 80, ""os_"": 30}",-0.3597556665565699,-1.7822475853252937,-0.20949698853172005,30.0
AVAXUSDT,4h,meanrev,rsi,"{""ob"": 80, ""os_"": 35}",-0.7396639068669121,-1.7046706966923237,-0.23696631674701896,35.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 20, ""z"": 1.5}",-1.9467501490939108,-1.2738797567662272,-0.2118937816969544,92.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 20, ""z"": 2.0}",-2.648162772519902,-0.41142203184720316,-0.057534875660747886,51.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 20, ""z"": 2.5}",-1.6235224406281703,1.1821969036531317,0.04939809176767884,24.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 50, ""z"": 1.5}",-0.8386531641456799,1.6024192733609914,0.24795470181762003,60.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 50, ""z"": 2.0}",-0.9801923442520991,-0.6667758456488155,-0.08466189653300904,32.0
AVAXUSDT,4h,meanrev,zscore,"{""lb"": 50, ""z"": 2.5}",-0.4128445911285009,-1.072458662311973,-0.07240266483232938,21.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 20, ""mult"": 1.5}",-1.9467501490939108,-1.2738797567662272,-0.2118937816969544,92.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 20, ""mult"": 2.0}",-2.648162772519902,-0.41142203184720316,-0.057534875660747886,51.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 20, ""mult"": 2.5}",-1.6235224406281703,1.1821969036531317,0.04939809176767884,24.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 50, ""mult"": 1.5}",-0.8386531641456799,1.6024192733609914,0.24795470181762003,60.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 50, ""mult"": 2.0}",-0.9801923442520991,-0.6667758456488155,-0.08466189653300904,32.0
AVAXUSDT,4h,meanrev,bb,"{""span"": 50, ""mult"": 2.5}",-0.4128445911285009,-1.072458662311973,-0.07240266483232938,21.0
AVAXUSDT,4h,carry,funding,"{""thr"": 5e-05}",-2.1110176568542687,1.3995932114740615,0.2806049225986955,144.5
AVAXUSDT,4h,carry,funding,"{""thr"": 0.0001}",-2.4895844147567057,-0.09358893849360442,-0.02508920059444264,40.0
AVAXUSDT,4h,carry,funding,"{""thr"": 0.0002}",-2.119330145417535,0.8209429449040262,0.05276004952237723,9.0
AVAXUSDT,4h,carry,funding,"{""thr"": 0.0005}",-0.02745089718263848,0.0,0.0,0.0
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 100, ""hi"": 0.8}",-0.677761831097635,0.4948471774844436,0.05212554660061852,90.0
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 100, ""hi"": 0.9}",-2.396452218029318,-0.9109918699800329,-0.12936008791370057,51.0
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 100, ""hi"": 0.95}",-2.0993566328056175,-0.9269441608903878,-0.09886833973798359,34.0
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 500, ""hi"": 0.8}",-2.032893644110095,0.6895963865539679,0.08835751663719704,90.5
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 500, ""hi"": 0.9}",-0.9826315925914189,-0.48325517400522383,-0.06100671177089512,24.0
AVAXUSDT,4h,carry,funding_pct,"{""lb"": 500, ""hi"": 0.95}",-1.971629865226883,0.5610914715479273,0.03563496735822547,12.0
AVAXUSDT,4h,carry,funding_mom,"{""lb"": 24}",-1.637704278215602,0.2988276469054789,-0.004969607074219007,178.5
AVAXUSDT,4h,carry,funding_mom,"{""lb"": 100}",-0.9248599059940983,-1.8803789623529463,-0.45772770879413616,182.5
AVAXUSDT,4h,carry,funding_mom,"{""lb"": 500}",-3.6030475697569253,1.6459766324583323,0.44873540827503366,154.5
AVAXUSDT,4h,carry,funding_price_div,"{""lb"": 24}",-2.239198776851095,-4.385718849319963,-0.5098140325866678,143.0
AVAXUSDT,4h,carry,funding_price_div,"{""lb"": 100}",0.27626818169352124,-3.854006383813666,-0.4974399053060943,120.5
AVAXUSDT,4h,carry,funding_price_div,"{""lb"": 500}",-1.126657904219584,0.539819841203345,0.06272539778706121,88.5
AVAXUSDT,4h,ichimoku,cloud,"{""tenkan"": 9, ""kijun"": 26, ""senkou"": 52, ""disp"": 26}",-0.14839444574059066,-4.9055440131709265,-0.740208325883603,74.5
AVAXUSDT,4h,ichimoku,cloud_fast,"{""tenkan"": 7, ""kijun"": 14, ""senkou"": 28, ""disp"": 14}",-1.5274302707138694,-4.146348883236653,-0.6911746430788654,89.5
AVAXUSDT,4h,ichimoku,cloud_slow,"{""tenkan"": 12, ""kijun"": 24, ""senkou"": 52, ""disp"": 24}",-0.08804014272180001,-5.039943133649274,-0.75259584461423,76.5
AVAXUSDT,4h,ichimoku,tk,"{""tenkan"": 9, ""kijun"": 26}",-1.269805697090542,-3.8831814673642424,-0.6773448862875714,51.5
AVAXUSDT,4h,ichimoku,combo,"{""tenkan"": 9, ""kijun"": 26, ""senkou"": 52, ""disp"": 26}",-0.6823258471207403,-3.666677173964113,-0.5741044116012155,50.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 10, ""slow"": 50}",0.7879467917663718,-4.89406529866254,-0.7829197842791061,113.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 10, ""slow"": 100}",0.3309479845889787,-4.5931268388177875,-0.7625889654273498,95.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 10, ""slow"": 200}",-0.2992515377652053,-4.772874780920991,-0.7749937157022967,69.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 20, ""slow"": 50}",0.8250659090361032,-4.845285931302945,-0.7797579135511397,97.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 20, ""slow"": 100}",-0.5342944817651242,-4.751561082740361,-0.7738532842132488,69.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 20, ""slow"": 200}",-0.009711068772961549,-5.038855248958101,-0.7922122191475395,55.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 50, ""slow"": 100}",-1.1090121721114,-5.050440625314062,-0.7930363943276824,49.5
AVAXUSDT,1h,trend,ema_cross,"{""fast"": 50, ""slow"": 200}",-0.6654066477579841,-3.753004611898947,-0.6967386806874959,35.5
AVAXUSDT,1h,trend,ema_slope,"{""span"": 20, ""thr"": 0.0}",-5.137013487354053,-7.935705384036371,-0.9150867901566543,529.5
AVAXUSDT,1h,trend,ema_slope,"{""span"": 20, ""thr"": 0.001}",-4.449620049231517,-8.116453486380479,-0.8411382310232454,371.0
AVAXUSDT,1h,trend,ema_slope,"{""span"": 20, ""thr"": 0.005}",-1.6060891344359913,-2.2107010559862976,-0.1467381429758453,20.0
AVAXUSDT,1h,trend,ema_slope,"{""span"": 50, ""thr"": 0.0}",-2.295930004485604,-5.020932280801557,-0.7920746655959078,317.5
AVAXUSDT,1h,trend,ema_slope,"{""span"": 50, ""thr"": 0.001}",-1.9332983852737242,-5.677991269244926,-0.6289849191522517,147.0
AVAXUSDT,1h,trend,ema_slope,"{""span"": 50, ""thr"": 0.005}",-0.898674342291613,-2.0257636040210727,-0.06401877193903294,2.0
AVAXUSDT,1h,trend,ema_slope,"{""span"": 100, ""thr"": 0.0}",-0.818058876920069,-5.368101749281183,-0.8122234509867325,233.5
AVAXUSDT,1h,trend,ema_slope,"{""span"": 100, ""thr"": 0.001}",-2.9840619163130064,-2.956704680459386,-0.3300791673270608,53.0
AVAXUSDT,1h,trend,ema_slope,"{""span"": 100, ""thr"": 0.005}",-1.0875092631792058,0.0,0.0,0.0
AVAXUSDT,1h,trend,price_ema,"{""span"": 20, ""thr"": 0.0}",-5.137013487354053,-7.935705384036371,-0.9150867901566543,529.5
AVAXUSDT,1h,trend,price_ema,"{""span"": 20, ""thr"": 0.02}",-4.238155280223521,-4.867047640363182,-0.521008725072929,131.0
AVAXUSDT,1h,trend,price_ema,"{""span"": 20, ""thr"": 0.05}",-1.6075683800395053,-2.8295241108629465,-0.1618361076887489,16.0
AVAXUSDT,1h,trend,price_ema,"{""span"": 50, ""thr"": 0.0}",-2.295930004485604,-5.020932280801557,-0.7920746655959078,317.5
