dataset,family,name,params,bars,ppy,is_sharpe,oos_sharpe,oos_ret,oos_maxdd,oos_calmar,turnover,n_trades,total_cost,total_funding,is_ret
cex_daily_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.0}",1080,365,1.590969152043168,-0.5234744931602134,-0.517403539264029,0.7176894880819252,-0.6404879681669543,101.0,50.5,0.202,-0.04615551,5.301456856181831
cex_daily_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.02}",1080,365,1.482850189116423,-0.26232307527904714,-0.38223883262053415,0.6204563441096207,-0.5388359497953717,95.0,47.5,0.19,-0.04415313,4.150978026008148
cex_daily_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.05}",1080,365,1.3516156361796603,-0.0785245930293764,-0.26153843904926377,0.5198299888687214,-0.4347290645507723,81.0,40.5,0.16200000000000003,-0.04229070000000001,3.0995099598038784
cex_daily_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.0}",1080,365,0.052048387871670605,-0.5988265422915572,-0.5458086209466197,0.5792090149989098,-0.8402281077905215,63.0,31.5,0.126,-0.020858520000000005,-0.47306901167267235
cex_daily_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.02}",1080,365,-0.008864223728648628,-0.5759937943320862,-0.5267837335675247,0.5642594979603991,-0.8303953314690367,65.0,32.5,0.13,-0.021921480000000004,-0.5132139484009044
cex_daily_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.05}",1080,365,-0.27340560274798476,-0.23741656582578308,-0.36184911588618063,0.48844665615043786,-0.6465547205859493,47.0,23.5,0.094,-0.030455219999999998,-0.6527875410260013
cex_daily_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 20}",1080,365,-1.9219659146879078,-0.13339646677298916,-0.10847255508532916,0.26736834045574975,-0.34579413914945456,42.0,21.0,0.084,0.01503051,-0.8816720396303187
cex_daily_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 30}",1080,365,-1.2244193176881906,-0.21088568092144871,-0.1809216729313381,0.431958828837977,-0.35922994808247355,64.0,32.0,0.128,0.021055169999999998,-0.8261585166640019
cex_daily_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 35}",1080,365,-0.8429290504714622,0.08123585859569045,-0.07308935066771238,0.48315978676791954,-0.1285578815711498,80.0,40.0,0.16,0.023905290000000003,-0.7545827732684693
cex_daily_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 20}",1080,365,-1.241120578391641,-0.033917769396795944,-0.06696902583022102,0.21989300817084018,-0.25869095921596136,30.0,15.0,0.06,0.011139930000000001,-0.7183234179565507
cex_daily_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 30}",1080,365,-0.5618943520702274,-0.13413167782173363,-0.1427908879469545,0.37962988634919953,-0.3215253496672217,52.0,26.0,0.10400000000000001,0.01716459,-0.5861749438555024
cex_daily_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 35}",1080,365,-0.18024560025806366,0.1594189164865616,-0.02993861709145562,0.43425859420628454,-0.05838634907812325,68.0,34.0,0.136,0.02001471,-0.4157907785755056
cex_daily_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 20}",1080,365,0.19393974651748092,-0.1600109925282067,-0.0901660659873782,0.2060704385206831,-0.3723682578041859,18.0,9.0,0.036000000000000004,0.00798744,0.01596503094388746
cex_daily_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 30}",1080,365,0.7289183248437152,-0.23535714442829977,-0.1641028430115421,0.37564894862809617,-0.37412223238945297,40.0,20.0,0.08,0.014012100000000001,0.49260468485217324
cex_daily_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 35}",1080,365,1.0982090464911518,0.09000433479400995,-0.054056308226264616,0.41754740462960216,-0.10985131991655059,56.0,28.0,0.11200000000000002,0.016862219999999997,1.1071547212635733
cex_daily_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 1.5}",1080,365,-1.3144776657676036,-0.0580611058390128,-0.12548736929595217,0.36757942225289064,-0.29139406088582587,82.0,41.0,0.16400000000000003,0.0359838,-0.8086160775489262
cex_daily_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 2.0}",1080,365,-1.1588043752038713,0.7497480660627558,0.23847338996007927,0.21058342410744316,0.9405570533119048,56.0,28.0,0.11200000000000002,0.023422950000000005,-0.5701769009339338
cex_daily_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 2.5}",1080,365,-0.5382605773686497,-1.6609623418828023,-0.22675797237650264,0.24916219656625072,-0.7838052355562476,16.0,8.0,0.032,0.0023118,-0.1752740722573206
cex_daily_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 1.5}",1080,365,-0.867510210391307,-0.25981587447654714,-0.21636192820353717,0.36898716793733555,-0.50452434979361,46.0,23.0,0.092,0.036346050000000005,-0.6912713388310884
cex_daily_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 2.0}",1080,365,-1.6801393775740194,0.12897520655125463,-0.01882535281832498,0.32800089181908954,-0.04856410504635091,32.0,16.0,0.064,0.02025126,-0.7667729709828464
cex_daily_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 2.5}",1080,365,-0.3874516255286097,-0.7524862772109728,-0.23009767527139602,0.2960823506842804,-0.6695170300893605,16.0,8.0,0.032,0.007952520000000001,-0.22969502098550587
cex_daily_SOL,meanrev,bb,"{""span"": 20, ""mult"": 1.5}",1080,365,-1.3144776657676036,-0.0580611058390128,-0.12548736929595217,0.36757942225289064,-0.29139406088582587,82.0,41.0,0.16400000000000003,0.0359838,-0.8086160775489262
cex_daily_SOL,meanrev,bb,"{""span"": 20, ""mult"": 2.0}",1080,365,-1.1588043752038713,0.7497480660627558,0.23847338996007927,0.21058342410744316,0.9405570533119048,56.0,28.0,0.11200000000000002,0.023422950000000005,-0.5701769009339338
cex_daily_SOL,meanrev,bb,"{""span"": 20, ""mult"": 2.5}",1080,365,-0.5382605773686497,-1.6609623418828023,-0.22675797237650264,0.24916219656625072,-0.7838052355562476,16.0,8.0,0.032,0.0023118,-0.1752740722573206
cex_daily_SOL,meanrev,bb,"{""span"": 50, ""mult"": 1.5}",1080,365,-0.867510210391307,-0.25981587447654714,-0.21636192820353717,0.36898716793733555,-0.50452434979361,46.0,23.0,0.092,0.036346050000000005,-0.6912713388310884
cex_daily_SOL,meanrev,bb,"{""span"": 50, ""mult"": 2.0}",1080,365,-1.6801393775740194,0.12897520655125463,-0.01882535281832498,0.32800089181908954,-0.04856410504635091,32.0,16.0,0.064,0.02025126,-0.7667729709828464
cex_daily_SOL,meanrev,bb,"{""span"": 50, ""mult"": 2.5}",1080,365,-0.3874516255286097,-0.7524862772109728,-0.23009767527139602,0.2960823506842804,-0.6695170300893605,16.0,8.0,0.032,0.007952520000000001,-0.22969502098550587
cex_daily_SOL,carry,funding,"{""thr"": 5e-05}",1080,365,0.0,-0.45583024793638033,-0.3654840598185901,0.505139568287953,-0.6317100101156254,244.0,122.0,0.4880000000000001,0.027592890000000002,0.0
cex_daily_SOL,carry,funding,"{""thr"": 0.0001}",1080,365,0.0,0.8649145555270165,0.3042386886155586,0.24908482904978105,1.0101033863384505,66.0,33.0,0.132,0.017324609999999997,0.0
cex_daily_SOL,carry,funding,"{""thr"": 0.0002}",1080,365,0.0,0.9527599925758681,0.197912896225092,0.07120618570003363,2.314808873379876,26.0,13.0,0.052,0.00997467,0.0
cex_daily_SOL,carry,funding,"{""thr"": 0.0005}",1080,365,0.0,0.9181133725617056,0.1323780850813705,0.04176597259844163,2.651769487873499,4.0,2.0,0.008,0.0069197700000000004,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 100, ""hi"": 0.8}",1080,365,0.0,-1.1150628726839489,-0.5675585160465012,0.6265776200630058,-0.809980699706658,182.0,91.0,0.364,0.03358872,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 100, ""hi"": 0.9}",1080,365,0.0,-0.0057501373861852,-0.08044011870560286,0.2738290477143136,-0.24979867504518966,82.0,41.0,0.164,0.01892283,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 100, ""hi"": 0.95}",1080,365,0.0,0.6537251373390929,0.19004822457124293,0.20592080494530163,0.7690530051211227,50.0,25.0,0.1,0.01211688,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 500, ""hi"": 0.8}",1080,365,0.0,-1.2285519495031785,-0.6879869930866377,0.7608678865368871,-0.8230262294341474,268.0,134.0,0.536,0.03883896,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 500, ""hi"": 0.9}",1080,365,0.0,-1.2944298425296945,-0.6449971880207044,0.7664066922795288,-0.7608788006745478,206.0,103.0,0.41200000000000003,0.036563280000000004,0.0
cex_daily_SOL,carry,funding_pct,"{""lb"": 500, ""hi"": 0.95}",1080,365,0.0,-0.861066061570764,-0.464020608166002,0.5991186239316351,-0.6836508308806521,112.0,56.0,0.22400000000000003,0.032712000000000005,0.0
cex_daily_SOL,carry,funding_mom,"{""lb"": 24}",1080,365,0.0,-1.2049247037423372,-0.6894264389172582,0.7601939432232598,-0.8256731569726926,293.0,146.5,0.5860000000000001,0.030583860000000004,0.0
cex_daily_SOL,carry,funding_mom,"{""lb"": 100}",1080,365,0.0,0.3617154748373765,0.027649355352176386,0.5767143124454162,0.040421368645794056,285.0,142.5,0.5700000000000001,0.030224220000000006,0.0
cex_daily_SOL,carry,funding_mom,"{""lb"": 500}",1080,365,0.0,-1.0404014221938125,-0.6565674578720396,0.742243853922689,-0.8011532831443152,281.0,140.5,0.562,0.03985653,0.0
cex_daily_SOL,carry,funding_price_div,"{""lb"": 24}",1080,365,0.0,-0.8026266935115653,-0.3299277586550844,0.44669426022774794,-0.6425000299037528,154.0,77.0,0.308,-0.008054549999999999,0.0
cex_daily_SOL,carry,funding_price_div,"{""lb"": 100}",1080,365,0.0,0.5738142951806776,0.19828867860552157,0.3951346375155205,0.41792700465878657,153.0,76.5,0.306,0.010599150000000002,0.0
cex_daily_SOL,carry,funding_price_div,"{""lb"": 500}",1080,365,0.0,-1.2314275720057715,-0.5251219268997029,0.6016627012423841,-0.7761525662128194,145.0,72.5,0.29000000000000004,0.016510620000000004,0.0
cex_1h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 50}",8641,8760,-0.9093158892392776,-2.8467103165412153,-0.5697115132978166,0.6796320343082137,-1.2977334232362818,215.0,107.5,0.43,0.0,-0.4282253222039113
cex_1h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 100}",8641,8760,-1.444654070463391,-1.9129804766968055,-0.4490785649302703,0.6167939573059068,-1.2633686141205511,151.0,75.5,0.30200000000000005,0.0,-0.5468496952372403
cex_1h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 200}",8641,8760,0.23052762789692452,-1.9049426021774885,-0.44740323977951146,0.5845482252781388,-1.3301435034688516,123.0,61.5,0.246,0.0,-0.05819372057862959
cex_1h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 50}",8641,8760,-0.4256013105985792,-1.0858894728260298,-0.31352513167789964,0.6049183839804585,-1.0158626185912123,135.0,67.5,0.27,0.0,-0.29335061213891267
cex_1h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 100}",8641,8760,-2.1465977585199147,-2.0183352354214206,-0.4635287060193942,0.5767928123700368,-1.375913591158205,103.0,51.5,0.20600000000000002,0.0,-0.6668372996348986
cex_1h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 200}",8641,8760,0.46883566675007415,-1.692554952712162,-0.4150466782192117,0.568721591412868,-1.3064861328575907,79.0,39.5,0.15800000000000003,0.0,0.04461379543924626
cex_1h_SOL,trend,ema_cross,"{""fast"": 50, ""slow"": 100}",8641,8760,0.20634777154502193,-2.7663255131860875,-0.5599103520958075,0.6899995444227665,-1.2681888514844744,75.0,37.5,0.15000000000000002,0.0,-0.06848331018873122
cex_1h_SOL,trend,ema_cross,"{""fast"": 50, ""slow"": 200}",8641,8760,0.9045436761998031,-2.183782935135349,-0.4868129328886712,0.6061325617356582,-1.3455235678290505,47.0,23.5,0.094,0.0,0.26345618240837587
cex_1h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.0}",8641,8760,-6.90004943569899,-5.199379983062425,-0.7749851162939934,0.8076676776416865,-1.2098661246424027,867.0,433.5,1.734,0.0,-0.9595135271892669
cex_1h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.001}",8641,8760,-5.204685222634109,-4.502160234980748,-0.620681466872802,0.6746415874589875,-1.355173729773337,617.0,308.5,1.234,0.0,-0.8442325452775519
cex_1h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.005}",8641,8760,-0.8456669876282389,-2.189217990080627,-0.16403579466207674,0.24909949063621556,-1.4649802787946933,36.0,18.0,0.07200000000000001,0.0,-0.07785878849968364
cex_1h_SOL,trend,ema_slope,"{""span"": 50, ""thr"": 0.0}",8641,8760,-2.925465983763275,-3.5252214445304992,-0.6440674142952516,0.7439247704423592,-1.2461280904417866,563.0,281.5,1.1260000000000001,0.0,-0.764291410975594
cex_1h_SOL,trend,ema_slope,"{""span"": 50, ""thr"": 0.001}",8641,8760,-2.9980700066139914,-4.2965107380301175,-0.5383091569113434,0.6112777477471248,-1.4051200051461814,292.0,146.0,0.5840000000000001,0.0,-0.6109870600003238
cex_1h_SOL,trend,ema_slope,"{""span"": 50, ""thr"": 0.005}",8641,8760,-0.5259661106920321,-1.2621725516937077,-0.05354020244970903,0.06979969740024165,-1.8646557843547271,6.0,3.0,0.012,0.0,-0.01772716391758078
cex_1h_SOL,trend,ema_slope,"{""span"": 100, ""thr"": 0.0}",8641,8760,-1.9888143874427688,-2.9453111482956436,-0.5814497289667245,0.6621058964288438,-1.3441499561115566,411.0,205.5,0.822,0.0,-0.6441311502772604
cex_1h_SOL,trend,ema_slope,"{""span"": 100, ""thr"": 0.001}",8641,8760,-3.140085476071734,-2.412676920788767,-0.3001614621214408,0.44388097470176024,-1.3409298994368355,118.0,59.0,0.23600000000000004,0.0,-0.5331888547326432
cex_1h_SOL,trend,price_ema,"{""span"": 20, ""thr"": 0.0}",8641,8760,-6.90004943569899,-5.199379983062425,-0.7749851162939934,0.8076676776416865,-1.2098661246424027,867.0,433.5,1.734,0.0,-0.9595135271892669
cex_1h_SOL,trend,price_ema,"{""span"": 20, ""thr"": 0.02}",8641,8760,-3.4456967546413897,-4.077932528719163,-0.46819817637586025,0.5522789254231288,-1.4451731978268505,272.0,136.0,0.544,0.0,-0.5840511085758315
cex_1h_SOL,trend,price_ema,"{""span"": 20, ""thr"": 0.05}",8641,8760,-1.1820724670479767,-2.7772684832032977,-0.1932450935660831,0.2753365918005068,-1.5241622193035997,32.0,16.0,0.064,0.0,-0.09031018579599559
cex_1h_SOL,trend,price_ema,"{""span"": 50, ""thr"": 0.0}",8641,8760,-2.925465983763275,-3.5252214445304992,-0.6440674142952516,0.7439247704423592,-1.2461280904417866,563.0,281.5,1.1260000000000001,0.0,-0.764291410975594
cex_1h_SOL,trend,price_ema,"{""span"": 50, ""thr"": 0.02}",8641,8760,-2.7080477337839053,-4.085460882343605,-0.554879260032499,0.6252290051778058,-1.393726618239232,356.0,178.0,0.7120000000000001,0.0,-0.6036793375135885
cex_1h_SOL,trend,price_ema,"{""span"": 50, ""thr"": 0.05}",8641,8760,-3.0705878489821514,-2.7493145856405987,-0.27794071221544303,0.3801442277129173,-1.477985395215933,88.0,44.0,0.176,0.0,-0.3981122983588833
cex_1h_SOL,trend,price_ema,"{""span"": 100, ""thr"": 0.0}",8641,8760,-1.9888143874427688,-2.9453111482956436,-0.5814497289667245,0.6621058964288438,-1.3441499561115566,411.0,205.5,0.822,0.0,-0.6441311502772604
cex_1h_SOL,trend,price_ema,"{""span"": 100, ""thr"": 0.02}",8641,8760,-2.597715065433162,-3.329117855214665,-0.5322123454596684,0.606470689911432,-1.408394115720712,299.0,149.5,0.598,0.0,-0.6367779361299304
cex_1h_SOL,trend,price_ema,"{""span"": 100, ""thr"": 0.05}",8641,8760,-3.2309061646349386,-2.5650338603445455,-0.31226873389166876,0.44275998963221413,-1.3838731819042858,122.0,61.0,0.244,0.0,-0.5390220567303616
cex_1h_SOL,trend,donchian,"{""lb"": 10}",8641,8760,-14.220952603916203,-12.719164455955688,-0.8859242987575973,0.8884970789447058,-1.1209011425130002,1172.0,586.0,2.3440000000000003,0.0,-0.9807070124414777
cex_1h_SOL,trend,donchian,"{""lb"": 20}",8641,8760,-10.926117386386013,-9.97377602486783,-0.7764449988000605,0.7875231721647726,-1.2412882178777767,804.0,402.0,1.608,0.0,-0.9314486146089698
cex_1h_SOL,trend,donchian,"{""lb"": 55}",8641,8760,-8.448351485564066,-7.988459603191994,-0.6207748537628559,0.6437170779646252,-1.4203600764528326,462.0,231.0,0.924,0.0,-0.8044968027547021
cex_1h_SOL,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.0}",8641,8760,-11.00022108245426,-7.444560919811818,-0.8773499774154702,0.8940056586989956,-1.1130739179428293,1427.0,713.5,2.854,0.0,-0.9935030943236678
cex_1h_SOL,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.02}",8641,8760,-4.74004605205788,-6.296251953627974,-0.6134343223635118,0.6675405630863576,-1.3632795048945416,430.0,215.0,0.86,0.0,-0.6807765370574226
cex_1h_SOL,momentum,mom_ret,"{""lb"": 5, ""thr"": 0.05}",8641,8760,-0.6832524734834798,-3.0748281392983325,-0.18636188754975902,0.22485787801148238,-1.810158724403361,50.0,25.0,0.1,0.0,-0.06442532656452793
cex_1h_SOL,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.0}",8641,8760,-7.251328216105593,-5.9748626675849055,-0.8169688582295932,0.8420354038657916,-1.1715322131371784,1003.0,501.5,2.0060000000000002,0.0,-0.9653251346639543
cex_1h_SOL,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.02}",8641,8760,-7.530372217496653,-4.385850687949882,-0.5602850970555622,0.629617549617694,-1.3902394629843455,491.0,245.5,0.9820000000000001,0.0,-0.8874539997262348
cex_1h_SOL,momentum,mom_ret,"{""lb"": 10, ""thr"": 0.05}",8641,8760,-4.549721769327203,-3.9287345887701224,-0.3229816712198491,0.3918717994341244,-1.6021267772107093,100.0,50.0,0.2,0.0,-0.4422795893746665
cex_1h_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.0}",8641,8760,-4.696313071760854,-3.587526081823659,-0.6509606584926597,0.7087079066287095,-1.3130286205853274,695.0,347.5,1.39,0.0,-0.8920749833478079
cex_1h_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.02}",8641,8760,-4.3451543930781185,-1.7629156619959985,-0.3448000185299831,0.4741928910304412,-1.3865119200531129,436.0,218.0,0.872,0.0,-0.793430575585138
cex_1h_SOL,momentum,mom_ret,"{""lb"": 20, ""thr"": 0.05}",8641,8760,-3.8038177186532427,-4.805284526540061,-0.46603320858289354,0.5137068311788716,-1.5496189039857091,164.0,82.0,0.32799999999999996,0.0,-0.5399299099658246
cex_1h_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.0}",8641,8760,-2.956401780104783,-1.6971431657732945,-0.4160979264419936,0.5608628709740549,-1.3268760383421452,365.0,182.5,0.73,0.0,-0.7672383692875047
cex_1h_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.02}",8641,8760,-1.8015769426633774,-2.6801587327562455,-0.48460581071639486,0.6208790015169164,-1.3103181203198089,360.0,180.0,0.72,0.0,-0.5466626898192323
cex_1h_SOL,momentum,mom_ret,"{""lb"": 50, ""thr"": 0.05}",8641,8760,-1.5293096033629958,-2.5269520654102715,-0.3827838359371366,0.48125675720337807,-1.466115319981098,226.0,113.0,0.452,0.0,-0.39534480970185215
cex_1h_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 20}",8641,8760,-3.45953794213458,-6.359987534659955,-0.5849864323301073,0.5966152377511922,-1.495621083159949,434.0,217.0,0.8680000000000001,0.0,-0.5432104655531275
cex_1h_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 30}",8641,8760,-4.907852372590885,-7.673566095734632,-0.7260865160777781,0.7507306052443408,-1.2819822441704538,552.0,276.0,1.104,0.0,-0.7394671797426329
cex_1h_SOL,meanrev,rsi,"{""ob"": 65, ""os_"": 35}",8641,8760,-4.862345683458237,-7.024568575714681,-0.7266879468506595,0.7511100391496317,-1.28161251451827,634.0,317.0,1.2680000000000002,0.0,-0.7656389726980849
cex_1h_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 20}",8641,8760,-4.1674310231464755,-5.175323544595372,-0.4622038623587501,0.4701516288551069,-1.6852501771573654,366.0,183.0,0.7320000000000001,0.0,-0.5372313063188225
cex_1h_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 30}",8641,8760,-5.519648762374069,-6.7214499728453765,-0.6450486799062871,0.6744776439446823,-1.3751890490316694,484.0,242.0,0.9680000000000001,0.0,-0.7360569281921719
cex_1h_SOL,meanrev,rsi,"{""ob"": 70, ""os_"": 35}",8641,8760,-5.362837152522911,-6.053106349220228,-0.645828045141333,0.6749731488940108,-1.374775844695765,566.0,283.0,1.1320000000000001,0.0,-0.7625712975547585
cex_1h_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 20}",8641,8760,-3.283657405066799,-4.593921774452926,-0.34679263818523265,0.3600000652556663,-1.8336319065988014,182.0,91.0,0.364,0.0,-0.3505901639395148
cex_1h_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 30}",8641,8760,-4.882637365671854,-6.272686326975856,-0.5688760124087223,0.6062580959473318,-1.453835682998317,300.0,150.0,0.6000000000000001,0.0,-0.6296049639215382
cex_1h_SOL,meanrev,rsi,"{""ob"": 80, ""os_"": 35}",8641,8760,-4.685905574351878,-5.48770358330972,-0.5698249833253213,0.6068595946277189,-1.4534829176554829,382.0,191.0,0.764,0.0,-0.6668129524828116
cex_1h_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 1.5}",8641,8760,-8.332186986780753,-8.257835583120539,-0.7480975400550371,0.7704517455178224,-1.258495537526777,646.0,323.0,1.292,0.0,-0.8848021752323335
cex_1h_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 2.0}",8641,8760,-8.923140034476285,-7.676200150860651,-0.5704954102619237,0.583520030224121,-1.5124164078785491,400.0,200.0,0.8,0.0,-0.8059623350175124
cex_1h_SOL,meanrev,zscore,"{""lb"": 20, ""z"": 2.5}",8641,8760,-6.684762729397445,-5.029591285848969,-0.30635513006505366,0.3413584087959278,-1.770073744962743,190.0,95.0,0.38,0.0,-0.5877749703247496
cex_1h_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 1.5}",8641,8760,-5.336653115080108,-4.748739150290367,-0.5690410480077472,0.5977240584876143,-1.4747853148517842,422.0,211.0,0.8440000000000001,0.0,-0.7749305075431889
cex_1h_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 2.0}",8641,8760,-5.0510844865396285,-3.7986630751053467,-0.3695520171167318,0.4239298393484522,-1.6260235618972283,288.0,144.0,0.5760000000000001,0.0,-0.6062224229542668
cex_1h_SOL,meanrev,zscore,"{""lb"": 50, ""z"": 2.5}",8641,8760,-4.722130067320283,-2.6630509700135008,-0.18618302018743815,0.2569608541682959,-1.5827238454799992,146.0,73.0,0.29200000000000004,0.0,-0.46798032011281165
cex_1h_SOL,meanrev,bb,"{""span"": 20, ""mult"": 1.5}",8641,8760,-8.332186986780753,-8.257835583120539,-0.7480975400550371,0.7704517455178224,-1.258495537526777,646.0,323.0,1.292,0.0,-0.8848021752323335
cex_1h_SOL,meanrev,bb,"{""span"": 20, ""mult"": 2.0}",8641,8760,-8.923140034476285,-7.676200150860651,-0.5704954102619237,0.583520030224121,-1.5124164078785491,400.0,200.0,0.8,0.0,-0.8059623350175124
cex_1h_SOL,meanrev,bb,"{""span"": 20, ""mult"": 2.5}",8641,8760,-6.684762729397445,-5.029591285848969,-0.30635513006505366,0.3413584087959278,-1.770073744962743,190.0,95.0,0.38,0.0,-0.5877749703247496
cex_1h_SOL,meanrev,bb,"{""span"": 50, ""mult"": 1.5}",8641,8760,-5.336653115080108,-4.748739150290367,-0.5690410480077472,0.5977240584876143,-1.4747853148517842,422.0,211.0,0.8440000000000001,0.0,-0.7749305075431889
cex_1h_SOL,meanrev,bb,"{""span"": 50, ""mult"": 2.0}",8641,8760,-5.0510844865396285,-3.7986630751053467,-0.3695520171167318,0.4239298393484522,-1.6260235618972283,288.0,144.0,0.5760000000000001,0.0,-0.6062224229542668
cex_1h_SOL,meanrev,bb,"{""span"": 50, ""mult"": 2.5}",8641,8760,-4.722130067320283,-2.6630509700135008,-0.18618302018743815,0.2569608541682959,-1.5827238454799992,146.0,73.0,0.29200000000000004,0.0,-0.46798032011281165
cex_4h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 50}",2161,2190,0.147160149802844,-2.2082471312226355,-0.47770492417141897,0.6211074626882761,-1.299102742074729,59.0,29.5,0.11800000000000001,0.0,-0.09046067524354395
cex_4h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 100}",2161,2190,1.388654321699448,-2.5348608983574987,-0.5206339363989396,0.6012564275961882,-1.4046864203443419,43.0,21.5,0.086,0.0,0.5578531067550168
cex_4h_SOL,trend,ema_cross,"{""fast"": 10, ""slow"": 200}",2161,2190,1.7120685586609696,-0.6262273323865333,-0.2166493728676655,0.4201636135204181,-1.0973972340237659,17.0,8.5,0.034,0.0,0.7911493187757066
cex_4h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 50}",2161,2190,0.4712435658800005,-1.020218146015364,-0.29249258554548385,0.490768957559024,-1.1890772314429585,35.0,17.5,0.07,0.0,0.04698627342145967
cex_4h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 100}",2161,2190,1.257015733549928,-1.934879640760612,-0.4403391894899966,0.5328813083469323,-1.4449046542916892,35.0,17.5,0.07,0.0,0.47128110685038327
cex_4h_SOL,trend,ema_cross,"{""fast"": 20, ""slow"": 200}",2161,2190,0.9488205268094414,-1.3125112287862182,-0.3434466207036535,0.5140189772033724,-1.2749722482757404,17.0,8.5,0.034,0.0,0.28768129236266193
cex_4h_SOL,trend,ema_cross,"{""fast"": 50, ""slow"": 100}",2161,2190,0.7062587335257436,-1.6265483019725924,-0.39462278060592715,0.5518995872441973,-1.303442125962588,17.0,8.5,0.034,0.0,0.15942025515401093
cex_4h_SOL,trend,ema_cross,"{""fast"": 50, ""slow"": 200}",2161,2190,0.36562571706882324,-1.6889770903374335,-0.40411693919236047,0.5589271664874466,-1.3067507387296213,21.0,10.5,0.041999999999999996,0.0,0.0003256434301130984
cex_4h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.0}",2161,2190,-0.7891839888938958,-2.6508388045268534,-0.5352640526782462,0.607056988721867,-1.4105875508165329,263.0,131.5,0.526,0.0,-0.39408514469406786
cex_4h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.001}",2161,2190,-1.39186469489783,-2.2906575062308216,-0.42955690149122394,0.5123726983111212,-1.480516141761795,207.0,103.5,0.41400000000000003,0.0,-0.4743198105902252
cex_4h_SOL,trend,ema_slope,"{""span"": 20, ""thr"": 0.005}",2161,2190,-0.28252591571563984,-1.0242850004113495,-0.11278649354137049,0.30697817159465274,-0.8514777347294661,56.0,28.0,0.112,0.0,-0.0832759742328486
cex_4h_SOL,trend,ema_slope,"{""span"": 50, ""thr"": 0.0}",2161,2190,-0.9551909220874963,-2.8641180826908474,-0.5590690271261829,0.6332272877507779,-1.3805745130250868,179.0,89.5,0.358,0.0,-0.4353723783696045
